Chocolate makes you happy 3	Chocolate Makes You Happy 3	0	1	1	Exact	Chocolate makes you happy 3	790860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chocolate makes you happy 4	Chocolate Makes You Happy 4	0	2	1	Exact	Chocolate makes you happy 4	815950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chocolate makes you happy 5	Chocolate Makes You Happy 5	0	1	1	Exact	Chocolate makes you happy 5	844160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chocolate makes you happy 6	Chocolate Makes You Happy 6	0	1	1	Exact	Chocolate makes you happy 6	864570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chocolate makes you happy 7	NA	NA	NA	NA	NA	Chocolate makes you happy 7	892880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chocolate makes you happy: Halloween	NA	NA	NA	NA	NA	Chocolate makes you happy: Halloween	941790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chocolate makes you happy: New Year	Chocolate Makes You Happy: New Year	No time registered yet	No time registered yet	1	Exact	Chocolate makes you happy: New Year	983280	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chompy Chomp Chomp	Chompy Chomp Chomp	2	7	1	Exact	Chompy Chomp Chomp	292570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chook & Sosig: Walk the Plank	Chook & Sosig: Walk the Plank	2	3	0.97	Exact	Chook & Sosig: Walk the Plank	899470	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Choose Wisely	Choose Wisely	No time registered yet	No time registered yet	1	Exact	Choose Wisely	618750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chop and Drop VR	Chop and Drop VR	No time registered yet	No time registered yet	1	Exact	Chop and Drop VR	662700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Choplifter HD	Choplifter HD	6	16	1	Exact	Choplifter HD	202070	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chopper To Hell	NA	NA	NA	NA	NA	Chopper To Hell	1061790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chosen 2	Blood II: The Chosen + Expansion	8	0	0.22	Non Exact	Chosen 2	569970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chris Isn't Alone	NA	NA	NA	NA	NA	Chris Isn't Alone	2129910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chris Sawyer's Locomotion	Chris Sawyer's Locomotion	No time registered yet	No time registered yet	0.96	Exact	Chris Sawyer's Locomotion	356430	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Christmas Clicker: Idle Gift Builder	NA	NA	NA	NA	NA	Christmas Clicker: Idle Gift Builder	978670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Christmas Mansion	NA	NA	NA	NA	NA	Christmas Mansion	1824170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chroma	NA	NA	NA	NA	NA	Chroma	1332490	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chroma: Bloom And Blight	NA	NA	NA	NA	NA	Chroma: Bloom And Blight	1140740	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chroma Blast	Chroma Blast	No time registered yet	No time registered yet	1	Exact	Chroma Blast	653220	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ChromaGun	ChromaGun	4	4	1	Exact	ChromaGun	408650	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chromalition	Chromalition	No time registered yet	No time registered yet	1	Exact	Chromalition	1310270	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chroma Squad	Chroma Squad	13	34	1	Exact	Chroma Squad	251130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chromatic	Chromatic	No time registered yet	No time registered yet	1	Exact	Chromatic	1983650	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chromatic	Chromatic	No time registered yet	No time registered yet	1	Exact	Chromatic	660070	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chrome	Chrome	15	19	1	Exact	Chrome	46420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chrome: Specforce	Chrome: SpecForce	6	7	1	Exact	Chrome: Specforce	46430	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chronicle Keepers: The Dreaming Garden	Chronicle Keepers: The Dreaming Garden	2	2	1	Exact	Chronicle Keepers: The Dreaming Garden	377120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chronicle of Innsmouth	Chronicle of Innsmouth	4	5	1	Exact	Chronicle of Innsmouth	420180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chronicles of a Dark Lord: Episode 1 Tides of Fate Complete	Chronicles of a Dark Lord: Episode 1 - Tides of Fate	18	0	0.96	Exact	Chronicles of a Dark Lord: Episode 1 Tides of Fate Complete	336280	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chronicles of a Dark Lord: Episode II War of The Abyss	Chronicles of a Dark Lord: Episode 2 - War of The Abyss	No time registered yet	No time registered yet	0.95	Exact	Chronicles of a Dark Lord: Episode II War of The Abyss	341780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chronicles of a Dark Lord: Rhapsody Clash	Chronicles of a Dark Lord: Rhapsody Clash	No time registered yet	No time registered yet	1	Exact	Chronicles of a Dark Lord: Rhapsody Clash	418310	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chronicles of a Dark Lord: Tides of Fate Remastered	Chronicles of a Dark Lord: Tides of Fate - Remastered	No time registered yet	No time registered yet	0.96	Exact	Chronicles of a Dark Lord: Tides of Fate Remastered	603080	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chronicles of cyberpunk	Chronicles of cyberpunk	No time registered yet	No time registered yet	1	Exact	Chronicles of cyberpunk	742470	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chronicles of cyberpunk - Deep sleep	NA	NA	NA	NA	NA	Chronicles of cyberpunk - Deep sleep	1433000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chronicles of Lurra	NA	NA	NA	NA	NA	Chronicles of Lurra	952510	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chronicles of Magic: Divided Kingdoms	Chronicles of Magic: Divided Kingdoms	3	4	1	Exact	Chronicles of Magic: Divided Kingdoms	746840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chronicles of Mystery - Secret of the Lost Kingdom	Chronicles of Mystery: Secret of the Lost Kingdom	2	2	0.9	Non Exact	Chronicles of Mystery - Secret of the Lost Kingdom	837110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chronicles of Mystery - The Legend of the Sacred Treasure	Chronicles of Mystery: The Legend of the Sacred Treasure	2	2	0.84	Non Exact	Chronicles of Mystery - The Legend of the Sacred Treasure	837100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chronicles of Mystery - The Tree of Life	Chronicles of Mystery: The Tree of Life	7	8	0.87	Non Exact	Chronicles of Mystery - The Tree of Life	837090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chronicles of Mystery: The Scorpio Ritual	Chronicles of Mystery: The Scorpio Ritual	4	5	1	Exact	Chronicles of Mystery: The Scorpio Ritual	34800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHRONO	NA	NA	NA	NA	NA	CHRONO	987820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chrono's Arena	NA	NA	NA	NA	NA	Chrono's Arena	1179110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ChronoBreach	ChronoBreach	No time registered yet	No time registered yet	1	Exact	ChronoBreach	971210	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chronoclysm	Chronoclysm	No time registered yet	No time registered yet	1	Exact	Chronoclysm	368690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chronology	Chronology	2	2	1	Exact	Chronology	269330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chronoraptor	NA	NA	NA	NA	NA	Chronoraptor	1049000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHRONOSHOT	CHRONOSHOT	No time registered yet	No time registered yet	1	Exact	CHRONOSHOT	1326700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chronostorm: Siberian Border	Chronostorm: Siberian Border	No time registered yet	No time registered yet	1	Exact	Chronostorm: Siberian Border	361890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chrysalis Inc.	NA	NA	NA	NA	NA	Chrysalis Inc.	1919320	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHUCHEL	Chuchel	2	3	1	Exact	CHUCHEL	711660	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chuckle Phrase Builder	NA	NA	NA	NA	NA	Chuckle Phrase Builder	1457490	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chuck Meowrris	NA	NA	NA	NA	NA	Chuck Meowrris	1245730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Chunkers	NA	NA	NA	NA	NA	Chunkers	1574420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Church Art Of Sweden	NA	NA	NA	NA	NA	Church Art Of Sweden	1123150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ChuSingura46+1 S	ChuSingura46+1 S	20	44	1	Exact	ChuSingura46+1 S	464780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cinderella Phenomenon	Cinderella Phenomenon	8	19	1	Exact	Cinderella Phenomenon	568770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cinders	Cinders	4	7	1	Exact	Cinders	293680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cinemaware Anthology: 1986-1991	Cinemaware Anthology: 1986-1991	No time registered yet	No time registered yet	1	Exact	Cinemaware Anthology: 1986-1991	326590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Circle	Circle	No time registered yet	No time registered yet	1	Exact	Circle	1210220	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Circle of Football	NA	NA	NA	NA	NA	Circle of Football	1245570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Circle of Sumo: Online Rumble!	Circle of Sumo: Online Rumble!	No time registered yet	No time registered yet	1	Exact	Circle of Sumo: Online Rumble!	1181790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Circle Tank	NA	NA	NA	NA	NA	Circle Tank	1397850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Circuit Breakers	Circuit Breakers	No time registered yet	No time registered yet	1	Exact	Circuit Breakers	390870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Circuits	Circuits	3	5	1	Exact	Circuits	282760	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Circuit Slinger	NA	NA	NA	NA	NA	Circuit Slinger	934830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Circuit Warz	Circuit Warz	No time registered yet	No time registered yet	1	Exact	Circuit Warz	656620	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cirno's Perfect Summer Vacation	Cirno's Perfect Summer Vacation	No time registered yet	No time registered yet	0.97	Exact	Cirno's Perfect Summer Vacation	1211650	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Citadel: Forged With Fire	Citadel: Forged With Fire	0	78	1	Exact	Citadel: Forged With Fire	487120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Citalis	Citalis	2	0	1	Exact	Citalis	539440	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cities in Motion 2	Cities in Motion 2	26	0	1	Exact	Cities in Motion 2	225420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cities XL Platinum	Cities XL Platinum	31	0	1	Exact	Cities XL Platinum	231140	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Citizens of Earth	Citizens of Earth	14	34	1	Exact	Citizens of Earth	258910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CityBattle | Virtual Earth	CityBattle: Virtual Earth	No time registered yet	No time registered yet	0.92	Non Exact	CityBattle | Virtual Earth	611020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CityBattle | Virtual Earth (EU)	CityBattle: Virtual Earth	No time registered yet	No time registered yet	0.92	Non Exact	CityBattle | Virtual Earth (EU)	876460	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
City Climber	City Climber	4	0	1	Exact	City Climber	538840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
City Eye: Prologue	City Eye: Prologue	No time registered yet	No time registered yet	1	Exact	City Eye: Prologue	1309830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
City Life 2008	City Life 2008	0	5	1	Exact	City Life 2008	4460	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
City Monsters	City Monsters	No time registered yet	No time registered yet	1	Exact	City Monsters	801760	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
City of Ages: Picture Supportive Text MUD (server and client included)	NA	NA	NA	NA	NA	City of Ages: Picture Supportive Text MUD (server and client included)	688930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
City Of Brass	City Of Brass	5	16	1	Exact	City Of Brass	301840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
City of Chains	City of Chains	8	20	1	Exact	City of Chains	412170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
City of Fools	City of Fools	0	5	1	Exact	City of Fools	359250	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
City of Steam: Arkadia	City of Steam: Arkadia	No time registered yet	No time registered yet	1	Exact	City of Steam: Arkadia	266070	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
City of the Shroud	City of the Shroud	No time registered yet	No time registered yet	1	Exact	City of the Shroud	449100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
City Of Thugs	NA	NA	NA	NA	NA	City Of Thugs	1365800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CityWarHeroes VR	NA	NA	NA	NA	NA	CityWarHeroes VR	1204380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Citywars Tower Defense	NA	NA	NA	NA	NA	Citywars Tower Defense	1890650	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
City Z	City Z	No time registered yet	No time registered yet	1	Exact	City Z	392120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Civil War: 1861	Civil War: 1861	No time registered yet	No time registered yet	1	Exact	Civil War: 1861	540230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Civil War: 1862	Civil War: 1862	No time registered yet	No time registered yet	1	Exact	Civil War: 1862	532890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Civil War: 1863	Civil War: 1863	No time registered yet	No time registered yet	1	Exact	Civil War: 1863	436270	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Civil War: 1864	Civil War: 1864	No time registered yet	No time registered yet	1	Exact	Civil War: 1864	699860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Civil War: 1865	Civil War: 1865	No time registered yet	No time registered yet	1	Exact	Civil War: 1865	620630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Civil War: Battle of Petersburg	Civil War: Battle of Petersburg	0	1	1	Exact	Civil War: Battle of Petersburg	584800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Civil War: Bull Run 1861	Civil War: Bull Run 1861	No time registered yet	No time registered yet	1	Exact	Civil War: Bull Run 1861	374960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Civil War: Gettysburg	Civil War: Gettysburg	No time registered yet	No time registered yet	1	Exact	Civil War: Gettysburg	665440	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Claire	Claire: Extended Cut	3	5	0.35	Non Exact	Claire	252830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clam Man 2 - Open Mic	Clam Man 2: Open Mic	0	2	0.85	Non Exact	Clam Man 2 - Open Mic	1278360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clandestinity of Elsie	Clandestinity of Elsie	3	3	1	Exact	Clandestinity of Elsie	379320	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clans	Clans	No time registered yet	No time registered yet	1	Exact	Clans	281430	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clarent Saga: Tactics	Clarent Saga: Tactics	No time registered yet	No time registered yet	1	Exact	Clarent Saga: Tactics	709670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clark | HOOVA VR	Clark | HOOVA VR	No time registered yet	No time registered yet	0.94	Exact	Clark | HOOVA VR	626700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CLASH	Clash	0	2	1	Exact	CLASH	416040	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clash: Mutants Vs Pirates	NA	NA	NA	NA	NA	Clash: Mutants Vs Pirates	822710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clash of Irons	NA	NA	NA	NA	NA	Clash of Irons	1543270	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clash of Legions	NA	NA	NA	NA	NA	Clash of Legions	1694290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clash of Puppets	Clash of Puppets	0	10	1	Exact	Clash of Puppets	325870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clash of the Monsters	Clash of the Monsters	No time registered yet	No time registered yet	1	Exact	Clash of the Monsters	431500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Class Five Memorial GAME	NA	NA	NA	NA	NA	Class Five Memorial GAME	1964970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Classic Racers	NA	NA	NA	NA	NA	Classic Racers	1037480	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Classified Stories: Color Out of Space	Classified Stories: Color Out of Space	No time registered yet	No time registered yet	1	Exact	Classified Stories: Color Out of Space	1810130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clatter	Clatter	No time registered yet	No time registered yet	1	Exact	Clatter	602770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Claustrophobia: The Downward Struggle	Claustrophobia: The Downward Struggle	No time registered yet	No time registered yet	1	Exact	Claustrophobia: The Downward Struggle	269590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clawface	Clawface	3	4	1	Exact	Clawface	785130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Claws & Feathers	Claws & Feathers	No time registered yet	No time registered yet	0.94	Exact	Claws & Feathers	354310	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Claws & Feathers 2	Claws & Feathers 2	0	12	0.94	Exact	Claws & Feathers 2	566940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clay Game	Clay Game	No time registered yet	No time registered yet	1	Exact	Clay Game	1276100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clean'Em Up	Clean'Em Up	No time registered yet	No time registered yet	0.91	Non Exact	Clean'Em Up	351410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CleanVR	NA	NA	NA	NA	NA	CleanVR	1071090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clearcutting	NA	NA	NA	NA	NA	Clearcutting	1937830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cleo's Lost Idols	Cleo's Lost Idols	No time registered yet	No time registered yet	0.94	Exact	Cleo's Lost Idols	515230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clergy Splode	Clergy Splode	0	14	1	Exact	Clergy Splode	403900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clickable Coffee Shop	Clickable Coffee Shop	No time registered yet	No time registered yet	1	Exact	Clickable Coffee Shop	1103920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Click and Slay	Click and Slay	No time registered yet	No time registered yet	1	Exact	Click and Slay	1716690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clickdraw Clicker	Clickdraw Clicker	0	21	1	Exact	Clickdraw Clicker	541370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clicker Age	NA	NA	NA	NA	NA	Clicker Age	1215660	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clicker Warriors	NA	NA	NA	NA	NA	Clicker Warriors	1003010	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Click Legends	NA	NA	NA	NA	NA	Click Legends	1082720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ClickRaid	ClickRaid	No time registered yet	No time registered yet	1	Exact	ClickRaid	658160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Click Space Miner 2	NA	NA	NA	NA	NA	Click Space Miner 2	1061260	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
click to ten	NA	NA	NA	NA	NA	click to ten	1910580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Climb	NA	NA	NA	NA	NA	Climb	876900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Climber: Sky is the Limit - Free Trial	NA	NA	NA	NA	NA	Climber: Sky is the Limit - Free Trial	1963500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Climbtime	Climbtime	No time registered yet	No time registered yet	1	Exact	Climbtime	535170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clinically Dead	Clinically Dead	0	5	1	Exact	Clinically Dead	927840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clip maker	NA	NA	NA	NA	NA	Clip maker	1536420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clive Barker's Jericho	Clive Barker's Jericho	7	10	0.95	Exact	Clive Barker's Jericho	11420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clockwise Jinx	Clockwise	2	2	1	Exact	Clockwise Jinx	1858070	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clockwork	Clockwork	No time registered yet	No time registered yet	1	Exact	Clockwork	509210	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clockwork Calamity in Mushroom World: What would you do if the time stopped ticking?	Clockwork Calamity in Mushroom World: What would you do if the time stopped ticking?	No time registered yet	No time registered yet	1	Exact	Clockwork Calamity in Mushroom World: What would you do if the time stopped ticking?	1295260	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clockwork Tales: Of Glass and Ink	Clockwork Tales: Of Glass and Ink	3	4	1	Exact	Clockwork Tales: Of Glass and Ink	284830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clodhoppers	NA	NA	NA	NA	NA	Clodhoppers	1066420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
